local authority code,local authority name,LSOA code,All usual residents aged 16-74 ,Economically active: Employee: Full-time,Economically active: Employee: Part-time,Economically active: Full-time student,Economically active: Self-employed with employees: Full-time,Economically active: Self-employed with employees: Part-time,Economically active: Self-employed without employees: Full-time,Economically active: Self-employed without employees: Part-time,Economically active: Unemployed,Economically inactive: Long-term sick or disabled,Economically inactive: Looking after home or family,Economically inactive: Other,Economically inactive: Retired,Economically inactive:  Full-time students,,
E09000027,Richmond upon Thames,E01003897,1426,794,113,54,36,3,81,57,39,18,34,11,80,106,,
E09000027,Richmond upon Thames,E01003898,1128,616,102,20,31,8,102,58,24,13,34,14,74,32,,
E09000027,Richmond upon Thames,E01003899,1032,549,119,20,21,4,62,40,21,13,41,16,96,30,,
E09000027,Richmond upon Thames,E01003900,1119,367,174,45,21,3,83,49,54,50,54,31,116,72,,
E09000027,Richmond upon Thames,E01003901,1149,541,160,33,17,7,97,42,33,16,45,14,90,54,,
E09000027,Richmond upon Thames,E01003902,928,405,134,27,23,5,63,34,26,10,37,14,107,43,,
E09000027,Richmond upon Thames,E01003903,1172,447,147,62,21,4,93,46,34,39,56,19,128,76,,
E09000027,Richmond upon Thames,E01003904,1119,531,136,34,22,2,73,45,39,23,31,20,102,61,,
E09000027,Richmond upon Thames,E01003905,1056,534,119,36,14,7,59,26,32,13,39,23,101,53,,
E09000027,Richmond upon Thames,E01003906,1173,524,151,31,20,6,68,40,43,33,53,23,130,51,,
E09000027,Richmond upon Thames,E01003907,1221,469,157,49,17,4,56,28,50,49,81,25,148,88,,
E09000027,Richmond upon Thames,E01003908,1324,543,191,55,21,4,91,45,43,14,42,26,164,85,,
E09000027,Richmond upon Thames,E01003909,1304,538,172,53,31,3,77,43,38,34,34,38,170,73,,
E09000027,Richmond upon Thames,E01003910,979,436,136,36,18,2,64,31,23,12,34,16,133,38,,
E09000027,Richmond upon Thames,E01033570,1182,619,78,27,33,2,74,38,59,26,86,34,49,57,,
E09000027,Richmond upon Thames,E01033571,1073,439,130,24,26,6,63,58,37,26,60,28,105,71,,
E09000028,Southwark,E01003911,1451,574,204,61,10,9,73,39,111,49,75,54,51,141,,
E09000028,Southwark,E01003912,1095,322,147,72,7,5,26,17,95,93,57,65,60,129,,
E09000028,Southwark,E01003913,1494,639,118,85,31,4,98,58,63,64,43,38,97,156,,
E09000028,Southwark,E01003914,1464,596,138,69,35,8,116,56,98,44,41,40,88,135,,
E09000028,Southwark,E01003915,1511,581,169,103,15,9,69,40,123,88,51,43,91,129,,
E09000028,Southwark,E01003916,1762,673,180,156,17,3,83,51,126,46,46,61,66,254,,
E09000028,Southwark,E01003917,1413,555,165,69,22,1,85,40,87,83,47,43,113,103,,
E09000028,Southwark,E01003918,1173,371,151,67,11,3,42,26,96,70,66,57,96,117,,
E09000028,Southwark,E01003919,1426,583,134,93,19,6,89,45,75,70,45,40,80,147,,
E09000028,Southwark,E01003920,1318,469,166,84,17,3,53,21,107,85,50,50,96,117,,
E09000028,Southwark,E01003921,1164,429,153,54,10,4,39,21,101,106,39,55,60,93,,
E09000028,Southwark,E01003922,1453,538,192,74,18,4,74,43,103,56,63,80,87,121,,
E09000028,Southwark,E01003923,1402,646,142,64,17,3,81,36,100,40,37,40,81,115,,
E09000028,Southwark,E01003924,1433,494,214,72,13,6,56,40,116,88,60,66,83,125,,
E09000028,Southwark,E01003925,953,319,128,55,9,3,38,27,79,54,42,34,69,96,,
E09000028,Southwark,E01003926,1051,379,127,70,3,3,40,23,72,57,40,45,75,117,,
E09000028,Southwark,E01003929,1883,1033,129,75,39,4,127,48,82,48,33,32,81,152,,
E09000028,Southwark,E01003930,1308,349,68,201,13,2,41,29,86,48,24,33,44,370,,
E09000028,Southwark,E01003932,1309,465,121,85,11,5,37,35,118,93,36,43,64,196,,
E09000028,Southwark,E01003933,1515,468,98,213,20,0,46,19,68,47,51,35,86,364,,
E09000028,Southwark,E01003934,1165,515,75,34,39,2,90,37,66,58,32,25,101,91,,
E09000028,Southwark,E01003935,1168,393,54,73,17,2,37,17,53,44,30,14,49,385,,
E09000028,Southwark,E01003936,1731,700,57,172,19,3,66,21,25,15,16,20,26,591,,
E09000028,Southwark,E01003937,1382,741,84,78,15,3,91,30,56,29,23,29,34,169,,
E09000028,Southwark,E01003938,1446,660,142,59,17,4,60,23,98,58,41,44,64,176,,
E09000028,Southwark,E01003939,1593,886,116,57,24,2,85,20,71,36,40,32,41,183,,
E09000028,Southwark,E01003940,1107,426,104,64,8,7,36,25,90,44,56,40,63,144,,
E09000028,Southwark,E01003941,1645,876,98,64,42,9,84,44,63,44,40,35,53,193,,
E09000028,Southwark,E01003942,1275,379,112,118,10,5,40,18,61,57,52,45,48,330,,
E09000028,Southwark,E01003943,1017,386,124,70,8,6,23,17,62,52,49,48,43,129,,
E09000028,Southwark,E01003945,1247,588,110,32,36,12,91,63,36,26,48,36,112,57,,
E09000028,Southwark,E01003946,1230,499,121,28,43,16,65,49,61,37,57,36,140,78,,
E09000028,Southwark,E01003947,1027,332,132,44,15,3,49,21,98,65,55,38,89,86,,
E09000028,Southwark,E01003948,1219,588,118,16,24,9,80,50,50,77,54,27,81,45,,
E09000028,Southwark,E01003949,1473,718,131,30,44,5,145,66,52,58,49,30,88,57,,
E09000028,Southwark,E01003950,1421,523,155,73,17,9,62,49,123,88,54,61,114,93,,
E09000028,Southwark,E01003951,1118,390,105,20,44,6,77,59,36,28,55,26,103,169,,
E09000028,Southwark,E01003952,1295,657,106,32,35,5,104,46,56,32,48,22,80,72,,
E09000028,Southwark,E01003953,1734,926,138,53,30,7,138,54,80,60,40,36,110,62,,
E09000028,Southwark,E01003954,1230,612,140,27,18,9,86,46,48,39,36,29,96,44,,
E09000028,Southwark,E01003955,1454,738,122,38,23,7,110,53,65,59,54,36,85,64,,
E09000028,Southwark,E01003956,1318,721,121,20,27,4,92,47,53,43,34,20,84,52,,
E09000028,Southwark,E01003957,1346,643,131,37,30,3,100,54,49,43,54,27,98,77,,
E09000028,Southwark,E01003958,1266,581,142,19,32,2,101,68,50,48,52,28,77,66,,
E09000028,Southwark,E01003960,1485,611,119,121,18,3,65,38,68,47,61,41,70,223,,
E09000028,Southwark,E01003961,1534,476,193,96,7,8,62,27,102,103,59,75,162,164,,
E09000028,Southwark,E01003963,1220,371,165,63,18,6,52,20,103,81,67,66,59,149,,
E09000028,Southwark,E01003966,1499,474,184,112,17,1,63,28,95,67,61,77,94,226,,
E09000028,Southwark,E01003969,1516,614,156,81,22,9,104,55,77,57,48,45,65,183,,
E09000028,Southwark,E01003971,1193,332,169,58,10,3,38,29,146,67,77,68,75,121,,
E09000028,Southwark,E01003972,1251,479,148,82,13,4,77,35,82,49,62,55,53,112,,
E09000028,Southwark,E01003973,1221,461,165,56,10,5,72,37,93,48,57,43,67,107,,
E09000028,Southwark,E01003975,1175,475,124,64,4,1,45,13,79,83,62,52,47,126,,
E09000028,Southwark,E01003976,1576,784,128,57,21,2,87,30,95,63,63,36,69,141,,
E09000028,Southwark,E01003977,1321,504,136,54,18,5,57,27,92,88,63,66,100,111,,
E09000028,Southwark,E01003979,1442,644,102,85,24,1,74,27,82,70,29,52,70,182,,
E09000028,Southwark,E01003980,1608,533,167,119,7,5,60,29,81,96,38,46,103,324,,
E09000028,Southwark,E01003981,1455,602,79,115,17,8,66,30,51,57,35,24,73,298,,
E09000028,Southwark,E01003983,1398,411,173,116,10,4,41,26,142,75,79,73,97,151,,
E09000028,Southwark,E01003984,1604,592,179,109,22,3,63,44,117,83,52,74,128,138,,
E09000028,Southwark,E01003986,883,298,105,41,7,0,35,16,80,67,42,46,74,72,,
E09000028,Southwark,E01003987,1296,440,159,62,15,3,57,20,86,79,65,45,125,140,,
E09000028,Southwark,E01003988,1628,544,216,96,19,9,62,29,133,92,78,75,133,142,,
E09000028,Southwark,E01003989,1364,387,204,109,14,9,61,34,134,42,90,68,57,155,,
E09000028,Southwark,E01003990,1527,504,187,94,13,3,68,36,133,70,78,78,113,150,,
E09000028,Southwark,E01003991,925,312,123,43,12,4,37,13,57,45,32,44,116,87,,
E09000028,Southwark,E01003992,1069,366,131,69,9,6,35,24,77,51,47,46,73,135,,
E09000028,Southwark,E01003993,1230,438,166,81,5,7,45,24,102,71,39,64,64,124,,
E09000028,Southwark,E01003994,1215,430,145,66,19,5,62,31,85,72,32,52,71,145,,
E09000028,Southwark,E01003995,1075,439,144,40,14,4,60,27,92,77,29,30,52,67,,
E09000028,Southwark,E01003997,963,381,109,60,14,2,36,29,65,31,36,36,48,116,,
E09000028,Southwark,E01003998,1114,528,96,44,22,4,67,34,66,48,17,30,83,75,,
E09000028,Southwark,E01003999,1118,517,120,49,17,2,55,33,85,52,38,23,55,72,,
E09000028,Southwark,E01004000,1469,564,165,90,22,6,93,33,88,90,39,68,110,101,,
E09000028,Southwark,E01004001,1239,365,162,53,15,3,66,34,78,112,59,75,114,103,,
E09000028,Southwark,E01004002,1252,526,129,42,27,2,85,59,80,73,45,26,82,76,,
E09000028,Southwark,E01004003,1312,421,175,66,11,3,59,40,130,113,55,54,105,80,,
E09000028,Southwark,E01004004,1967,765,217,111,50,10,112,79,135,106,64,71,108,139,,
E09000028,Southwark,E01004005,1578,525,188,67,23,8,77,29,150,133,71,88,99,120,,
E09000028,Southwark,E01004006,1563,550,184,95,15,4,86,53,149,111,45,56,95,120,,
E09000028,Southwark,E01004007,882,272,127,58,3,3,21,23,65,51,40,31,64,124,,
E09000028,Southwark,E01004008,1598,512,176,100,16,9,53,44,161,80,78,86,105,178,,
E09000028,Southwark,E01004010,1139,392,148,71,15,4,65,36,92,54,55,49,52,106,,
E09000028,Southwark,E01004011,1474,503,202,90,10,4,42,30,131,66,63,66,87,180,,
E09000028,Southwark,E01004012,1837,783,212,101,13,6,72,36,146,56,73,83,77,179,,
E09000028,Southwark,E01004013,1218,409,155,81,14,3,31,23,96,69,72,59,73,133,,
E09000028,Southwark,E01004014,1283,427,159,75,12,2,49,22,117,75,60,81,69,135,,
E09000028,Southwark,E01004015,1180,601,113,29,23,4,85,52,39,44,38,16,74,62,,
E09000028,Southwark,E01004016,1504,626,180,43,30,8,100,56,89,65,82,43,97,85,,
E09000028,Southwark,E01004017,1175,505,115,35,29,5,112,58,47,41,40,29,102,57,,
E09000028,Southwark,E01004018,1459,718,142,41,37,5,126,62,49,32,46,28,103,70,,
E09000028,Southwark,E01004019,1752,742,172,76,14,6,120,67,97,79,88,71,92,128,,
E09000028,Southwark,E01004020,1434,531,176,63,27,9,71,35,128,58,78,57,92,109,,
E09000028,Southwark,E01004021,1767,980,150,55,24,1,140,58,74,49,39,25,79,93,,
E09000028,Southwark,E01004023,1172,482,122,47,16,2,52,23,78,89,47,50,99,65,,
E09000028,Southwark,E01004024,1418,523,131,97,14,5,59,34,122,88,71,49,71,154,,
E09000028,Southwark,E01004028,1287,575,131,45,17,3,51,26,88,67,57,48,63,116,,
E09000028,Southwark,E01004029,1587,964,87,62,18,3,78,32,53,23,41,39,38,149,,
E09000028,Southwark,E01004030,1237,567,128,46,18,4,83,35,73,57,36,34,65,91,,
E09000028,Southwark,E01004031,1414,651,108,95,18,4,66,29,56,50,49,40,75,173,,
E09000028,Southwark,E01004032,1510,868,92,47,22,8,81,33,53,14,43,27,49,173,,
E09000028,Southwark,E01004033,1156,483,118,59,9,3,49,26,90,69,43,42,63,102,,
E09000028,Southwark,E01004034,1115,453,119,42,10,6,48,23,72,53,77,40,51,121,,
E09000028,Southwark,E01004035,1172,429,138,47,16,1,42,35,90,85,69,41,99,80,,
E09000028,Southwark,E01004036,1631,538,180,90,23,7,86,40,131,72,99,83,89,193,,
E09000028,Southwark,E01004037,1528,688,136,79,22,8,65,35,102,66,79,69,50,129,,
E09000028,Southwark,E01004038,1746,777,193,74,26,6,76,42,149,69,86,59,29,160,,
E09000028,Southwark,E01004039,1601,636,167,100,23,3,83,29,109,66,61,55,65,204,,
E09000028,Southwark,E01004040,918,325,106,63,4,2,39,19,63,57,49,39,57,95,,
E09000028,Southwark,E01004041,1248,473,143,62,11,2,47,28,90,84,64,50,78,116,,
E09000028,Southwark,E01004042,1314,431,140,56,19,3,66,24,87,114,62,63,133,116,,
E09000028,Southwark,E01004043,1092,447,99,48,10,6,74,20,60,63,31,28,111,95,,
E09000028,Southwark,E01004044,1016,346,122,77,6,5,44,22,71,64,64,42,67,86,,
E09000028,Southwark,E01004045,1078,402,134,60,6,5,52,40,116,38,55,35,44,91,,
E09000028,Southwark,E01004046,1280,642,109,35,20,5,88,40,52,51,34,39,84,81,,
E09000028,Southwark,E01004047,1128,363,148,65,23,1,35,20,85,69,65,39,83,132,,
E09000028,Southwark,E01004048,1214,595,118,45,18,6,79,39,51,40,49,26,47,101,,
E09000028,Southwark,E01004049,1293,406,117,126,13,5,47,31,63,40,49,26,36,334,,
E09000028,Southwark,E01004050,1224,587,94,42,30,7,125,54,49,26,38,27,50,95,,
E09000028,Southwark,E01004051,1095,564,77,29,22,3,74,46,26,22,20,23,73,116,,
E09000028,Southwark,E01004052,1411,722,114,23,32,3,117,55,49,52,41,34,80,89,,
E09000028,Southwark,E01004053,1614,943,113,52,44,4,106,45,41,16,45,39,72,94,,
E09000028,Southwark,E01004054,1460,935,68,32,28,4,89,45,59,11,33,20,56,80,,
E09000028,Southwark,E01004055,978,343,116,38,8,1,46,14,73,73,50,40,114,62,,
E09000028,Southwark,E01004056,1752,924,113,69,32,4,95,42,84,60,65,35,70,159,,
E09000028,Southwark,E01004057,1253,635,119,34,17,4,75,28,63,48,50,32,74,74,,
E09000028,Southwark,E01004058,1570,1014,85,48,22,5,107,49,43,9,32,22,39,95,,
E09000028,Southwark,E01004059,1403,865,69,64,20,3,81,24,33,13,19,35,36,141,,
E09000028,Southwark,E01004060,1434,657,130,90,17,7,76,31,87,60,53,43,83,100,,
E09000028,Southwark,E01004061,1428,644,142,51,33,1,121,65,68,40,45,44,81,93,,
E09000028,Southwark,E01004062,1454,611,138,65,23,13,78,36,86,83,73,70,90,88,,
E09000028,Southwark,E01004063,1570,695,126,62,34,2,120,67,73,91,46,60,96,98,,
E09000028,Southwark,E01004064,1436,527,163,64,20,4,72,51,96,94,55,63,110,117,,
E09000028,Southwark,E01004065,1198,605,93,35,28,2,92,42,62,43,36,22,71,67,,
E09000028,Southwark,E01004066,1616,573,196,96,34,4,110,60,98,85,63,56,98,143,,
E09000028,Southwark,E01004067,1641,622,204,105,14,2,69,28,139,44,77,83,100,154,,
E09000028,Southwark,E01004068,1452,498,153,64,12,9,67,41,106,97,53,76,160,116,,
E09000028,Southwark,E01004069,989,390,111,16,53,11,78,55,18,9,56,23,91,78,,
E09000028,Southwark,E01004070,1438,644,180,34,47,3,107,55,52,39,52,33,96,96,,
E09000028,Southwark,E01004071,1198,540,96,42,21,7,94,46,62,52,45,38,89,66,,
E09000028,Southwark,E01004072,1030,489,99,27,30,7,82,45,25,23,38,23,64,78,,
E09000028,Southwark,E01004073,1384,694,131,20,46,3,110,67,48,21,60,21,90,73,,
E09000028,Southwark,E01004074,1291,527,113,35,67,6,102,91,31,12,77,15,105,110,,
E09000028,Southwark,E01004075,1486,607,165,15,94,7,127,65,26,7,92,16,163,102,,
E09000028,Southwark,E01032583,1359,560,98,109,24,4,68,21,62,68,37,49,60,199,,
E09000028,Southwark,E01032584,1045,436,99,52,16,3,65,25,57,45,33,30,54,130,,
E09000028,Southwark,E01032637,1187,795,35,38,22,3,58,12,12,4,11,13,11,173,,
E09000028,Southwark,E01032638,1093,747,36,7,43,5,81,30,16,6,23,21,34,44,,
E09000028,Southwark,E01032639,1434,652,105,101,19,5,71,23,69,30,32,26,52,249,,
E09000028,Southwark,E01032640,1172,817,32,13,54,6,80,23,31,4,21,16,31,44,,
E09000028,Southwark,E01032646,1408,866,79,38,38,3,115,27,37,31,29,27,32,86,,
E09000028,Southwark,E01032719,981,392,82,53,6,3,38,19,69,62,50,26,44,137,,
E09000028,Southwark,E01032803,1207,789,63,27,25,1,88,11,35,16,16,23,14,99,,
E09000028,Southwark,E01032834,1064,730,30,11,51,2,78,21,22,8,26,19,38,28,,
E09000028,Southwark,E01033867,1319,480,73,125,17,2,51,30,50,39,23,27,56,346,,
E09000028,Southwark,E01033868,765,499,25,18,8,0,65,15,27,12,9,7,15,65,,
E09000028,Southwark,E01033869,824,419,64,43,8,2,36,14,51,28,36,16,38,69,,
E09000028,Southwark,E01033870,572,281,41,34,4,0,28,15,33,20,13,15,8,80,,
E09000028,Southwark,E01033871,1181,583,94,45,14,0,56,18,68,40,42,22,91,108,,
E09000028,Southwark,E01033872,937,479,86,26,9,1,40,21,64,44,28,27,23,89,,
E09000028,Southwark,E01033873,1390,497,166,134,13,3,56,24,69,44,58,53,47,226,,
E09000028,Southwark,E01033874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
E09000028,Southwark,E01033875,504,171,45,15,10,1,28,12,47,42,13,24,40,56,,
E09000028,Southwark,E01033876,424,213,36,23,6,1,19,9,18,14,13,9,18,45,,
E09000028,Southwark,E01033877,809,304,86,62,14,8,50,12,48,23,20,33,53,96,,
E09000028,Southwark,E01033878,774,256,106,52,11,0,35,19,60,49,33,32,45,76,,
E09000028,Southwark,E01033879,1949,596,277,125,7,6,69,31,168,107,115,114,153,181,,
E09000028,Southwark,E01033880,748,285,93,35,16,2,45,24,43,41,19,31,40,74,,
E09000028,Southwark,E01033881,2328,760,322,137,19,8,65,64,229,111,114,116,159,224,,
E09000028,Southwark,E01033882,1102,362,130,73,8,6,64,33,73,54,52,58,71,118,,
E09000028,Southwark,E01033883,778,254,95,48,6,0,27,8,78,49,43,38,39,93,,
E09000028,Southwark,E01033884,606,359,25,19,21,0,30,16,26,15,17,12,15,51,,
E09000028,Southwark,E01033885,1159,549,87,43,12,2,63,22,72,72,37,35,40,125,,
E09000029,Sutton,E01004076,1068,470,161,29,16,1,68,21,52,33,50,21,99,47,,
E09000029,Sutton,E01004077,1136,461,154,27,21,5,84,30,41,35,42,30,145,61,,
E09000029,Sutton,E01004078,1182,554,154,28,18,4,72,29,67,40,53,22,90,51,,
E09000029,Sutton,E01004079,1045,437,164,26,22,3,76,31,22,19,32,8,146,59,,
E09000029,Sutton,E01004080,982,405,156,22,12,5,73,33,31,12,31,12,124,66,,
E09000029,Sutton,E01004081,1070,503,161,24,15,6,61,30,41,28,47,13,100,41,,
E09000029,Sutton,E01004082,1045,488,151,30,15,8,61,14,32,13,38,16,123,56,,
E09000029,Sutton,E01004083,1022,349,147,30,7,9,34,17,67,84,70,27,115,66,,
E09000029,Sutton,E01004084,1091,404,124,41,42,8,76,36,35,16,40,30,183,56,,
E09000029,Sutton,E01004085,1184,452,162,35,39,8,60,62,39,16,43,26,176,66,,
E09000029,Sutton,E01004086,1186,490,170,35,18,3,66,33,45,31,49,29,148,69,,
E09000029,Sutton,E01004087,1106,392,157,34,45,5,68,40,35,23,45,11,200,51,,
E09000029,Sutton,E01004088,1250,432,163,42,6,5,38,19,113,89,99,53,104,87,,
E09000029,Sutton,E01004089,880,323,111,32,7,2,37,30,56,55,77,29,69,52,,
E09000029,Sutton,E01004090,831,304,98,17,4,2,34,18,59,76,56,31,86,46,,
E09000029,Sutton,E01004091,971,355,140,29,30,10,59,41,23,14,31,11,178,50,,
E09000029,Sutton,E01004092,1098,423,128,37,41,9,61,44,26,11,46,21,178,73,,
E09000029,Sutton,E01004093,1105,510,135,25,24,9,59,36,29,8,49,10,167,44,,
E09000029,Sutton,E01004094,1199,562,173,43,20,5,99,39,25,17,44,15,105,52,,
E09000029,Sutton,E01004095,1159,542,120,25,31,7,65,32,35,14,39,26,188,35,,
E09000029,Sutton,E01004096,1102,575,110,22,15,3,70,22,30,34,52,24,107,38,,
E09000029,Sutton,E01004097,1237,574,164,43,19,3,96,46,39,19,49,17,110,58,,
E09000029,Sutton,E01004098,897,394,115,25,11,3,57,45,29,32,32,12,98,44,,
E09000029,Sutton,E01004099,1084,571,95,24,9,6,78,39,40,32,41,13,102,34,,
E09000029,Sutton,E01004100,990,395,149,36,19,8,72,28,29,18,36,8,146,46,,
E09000029,Sutton,E01004101,993,422,136,27,19,0,64,25,35,11,34,19,149,52,,
E09000029,Sutton,E01004102,1000,446,124,22,26,3,67,38,42,48,28,17,102,37,,
E09000029,Sutton,E01004103,1238,648,143,34,14,6,70,43,54,24,47,26,88,41,,
E09000029,Sutton,E01004104,1084,408,190,31,26,4,62,37,27,25,30,15,181,48,,
E09000029,Sutton,E01004105,1332,556,203,46,36,5,92,38,43,17,60,7,161,68,,
E09000029,Sutton,E01004106,1155,394,184,39,48,13,72,48,20,8,49,19,184,77,,
E09000029,Sutton,E01004107,1103,468,159,40,27,4,55,31,41,38,58,19,117,46,,
E09000029,Sutton,E01004108,1160,463,158,33,42,9,86,60,29,24,58,15,120,63,,
E09000029,Sutton,E01004109,1170,472,150,35,30,1,71,31,48,50,50,25,154,53,,
E09000029,Sutton,E01004110,1343,595,164,32,30,5,97,47,57,38,59,28,134,57,,
E09000029,Sutton,E01004111,1027,441,160,36,24,10,58,21,25,14,63,11,122,42,,
E09000029,Sutton,E01004112,1141,452,168,25,47,3,81,39,19,7,49,28,173,50,,
E09000029,Sutton,E01004114,1212,346,173,21,94,9,72,63,21,26,66,20,232,69,,
E09000029,Sutton,E01004115,1239,540,178,36,26,5,86,40,29,30,54,18,136,61,,
E09000029,Sutton,E01004116,1077,415,151,34,30,5,76,30,31,14,51,15,176,49,,
E09000029,Sutton,E01004117,1069,467,168,34,24,4,84,34,20,8,43,13,112,58,,
E09000029,Sutton,E01004118,1226,516,173,46,23,9,72,35,40,27,53,16,165,51,,
E09000029,Sutton,E01004119,1060,435,180,42,23,5,82,43,33,7,36,9,107,58,,
E09000029,Sutton,E01004120,1133,430,196,53,21,1,87,36,20,10,53,15,150,61,,
E09000029,Sutton,E01004121,1153,508,158,40,16,6,76,38,45,26,56,18,131,35,,
E09000029,Sutton,E01004122,1003,413,141,28,24,7,88,25,32,10,39,6,140,50,,
E09000029,Sutton,E01004123,1550,622,202,79,23,1,85,37,106,71,78,46,95,105,,
E09000029,Sutton,E01004124,1294,515,182,45,22,1,71,33,89,50,82,32,101,71,,
E09000029,Sutton,E01004125,1088,442,155,46,8,1,42,24,47,63,68,35,88,69,,
E09000029,Sutton,E01004126,1024,431,130,39,9,5,39,14,50,62,73,30,78,64,,
E09000029,Sutton,E01004127,1157,489,168,43,17,3,57,24,49,44,75,23,106,59,,
E09000029,Sutton,E01004128,1088,455,156,45,9,4,60,25,52,64,61,19,87,51,,
E09000029,Sutton,E01004129,1243,472,162,37,17,3,58,21,84,84,73,33,135,64,,
E09000029,Sutton,E01004130,1170,490,204,25,14,7,68,25,44,21,30,19,163,60,,
E09000029,Sutton,E01004131,1164,448,197,50,27,3,76,33,33,21,46,27,122,81,,
E09000029,Sutton,E01004132,1073,452,201,36,23,6,64,32,28,18,40,13,114,46,,
E09000029,Sutton,E01004133,1054,414,195,37,19,3,87,29,20,20,44,16,117,53,,
E09000029,Sutton,E01004134,1069,446,158,33,31,8,65,41,32,23,49,22,105,56,,
E09000029,Sutton,E01004135,1081,419,173,41,19,5,72,36,31,26,40,22,138,59,,
E09000029,Sutton,E01004136,1172,468,167,57,26,5,88,30,19,40,46,17,159,50,,
E09000029,Sutton,E01004137,1156,629,116,22,13,3,78,31,53,33,49,14,84,31,,
E09000029,Sutton,E01004138,1195,590,123,29,17,2,81,41,65,32,54,26,90,45,,
E09000029,Sutton,E01004139,1038,475,118,26,23,4,89,41,48,20,45,23,81,45,,
E09000029,Sutton,E01004140,1130,458,133,34,8,5,63,36,69,74,46,51,96,57,,
E09000029,Sutton,E01004141,1137,502,125,39,17,7,64,30,60,48,50,35,102,58,,
E09000029,Sutton,E01004143,1074,489,149,24,13,6,77,30,58,34,39,11,102,42,,
E09000029,Sutton,E01004144,1196,507,165,47,27,5,70,36,38,18,49,25,155,54,,
E09000029,Sutton,E01004145,1543,696,214,53,27,5,88,38,54,32,69,29,155,83,,
E09000029,Sutton,E01004146,1184,502,164,41,13,4,89,31,39,26,56,25,136,58,,
E09000029,Sutton,E01004147,1127,449,173,33,16,3,56,27,37,27,41,31,176,58,,
E09000029,Sutton,E01004148,1100,430,180,23,19,0,62,31,51,32,79,17,109,67,,
E09000029,Sutton,E01004149,1241,515,144,29,28,4,77,36,60,19,54,26,212,37,,
E09000029,Sutton,E01004150,1137,598,105,23,16,2,54,22,43,54,39,23,124,34,,
E09000029,Sutton,E01004151,1313,690,123,30,29,7,67,41,43,59,47,39,98,40,,
E09000029,Sutton,E01004152,1137,577,98,24,14,6,63,36,50,38,43,29,119,40,,
E09000029,Sutton,E01004153,1297,653,106,30,16,6,77,37,52,43,67,38,128,44,,
E09000029,Sutton,E01004154,1056,423,144,27,35,6,51,36,22,20,38,10,184,60,,
E09000029,Sutton,E01004155,1212,679,116,24,12,2,86,28,43,19,44,32,95,32,,
E09000029,Sutton,E01004156,1295,678,116,24,20,7,76,41,49,39,53,34,116,42,,
E09000029,Sutton,E01004157,927,363,131,31,29,2,71,35,23,12,42,17,118,53,,
E09000029,Sutton,E01004158,1124,554,120,29,22,9,73,37,39,26,41,26,102,46,,
E09000029,Sutton,E01004159,1121,481,169,37,21,3,74,33,33,24,39,12,143,52,,
E09000029,Sutton,E01004160,1188,586,134,33,19,4,93,40,49,18,51,19,97,45,,
E09000029,Sutton,E01004161,1076,524,154,26,25,3,84,36,30,16,45,12,98,23,,
E09000029,Sutton,E01004162,1157,591,116,27,14,5,49,32,50,33,51,21,115,53,,
E09000029,Sutton,E01004163,1147,509,143,30,17,9,82,33,41,23,42,21,147,50,,
E09000029,Sutton,E01004164,1136,533,169,30,17,1,72,20,38,19,39,20,145,33,,
E09000029,Sutton,E01004165,1256,592,163,42,18,8,80,29,55,42,61,16,99,51,,
E09000029,Sutton,E01004166,1081,547,131,38,13,2,77,20,43,25,30,18,96,41,,
E09000029,Sutton,E01004167,947,357,119,37,8,3,69,18,58,35,61,14,113,55,,
E09000029,Sutton,E01004168,1167,488,180,47,28,4,86,38,34,21,32,15,143,51,,
E09000029,Sutton,E01004169,820,374,101,24,9,4,47,20,52,19,50,26,60,34,,
E09000029,Sutton,E01004170,1336,640,170,41,28,13,69,34,47,28,44,18,151,53,,
